Date,vnindex_price,vnindex_return
2026-03-19,1699.13,-0.8614276699373676
2026-03-20,1647.81,-3.0669221781440643
2026-03-23,1591.17,-3.497753889402757
2026-03-24,1614.77,1.4722936987411475
2026-03-25,1658.19,2.653411437418849
2026-03-26,1644.63,-0.8211211140190056
2026-03-27,1672.8,1.6983434226308805
2026-03-30,1662.54,-0.6152315723479423
2026-03-31,1674.49,0.7162087893562965
2026-04-01,1702.93,1.6841655599157592
2026-04-02,1694.82,-0.4773756398434993
2026-04-03,1684.04,-0.6380871995933907
2026-04-06,1674.99,-0.5388473397204135
2026-04-07,1677.54,0.15212394769091686
2026-04-08,1756.55,4.602322343057353
2026-04-09,1736.68,-1.1376413406557384
2026-04-10,1750.0,0.7640543324542866
2026-04-13,1758.96,0.5106937368144686
2026-04-14,1775.65,0.9443827773086586
2026-04-15,1800.65,1.3981157751651163
2026-04-16,1819.83,1.059537930432476
2026-04-17,1817.17,-0.14627442806062044
2026-04-20,1837.11,1.0913338827735897
2026-04-21,1833.48,-0.19778843092733644
2026-04-22,1857.3,1.2908019840672753
2026-04-23,1870.36,0.7007105495999392
2026-04-24,1853.29,-0.9168487681087948
2026-04-28,1875.84,1.2094121074265265
2026-04-29,1854.1,-1.1657155978665303
2026-05-04,1854.06,-0.0021574042113354
2026-05-05,1874.85,1.1150827142646236
2026-05-06,1891.2,0.8682892007438597
2026-05-07,1909.01,0.9373234844931568
2026-05-08,1915.37,0.33260323833506494
2026-05-11,1895.5,-1.0428159483671688
2026-05-12,1901.1,0.2950010041191422
2026-05-13,1898.37,-0.14370427821819026
2026-05-14,1925.46,1.4169276998805254
2026-05-15,1921.6,-0.20067278884851517
2026-05-18,1927.94,0.32939030285741366
2026-05-19,1912.93,-0.781597732425569
2026-05-20,1913.23,0.01568151883949911
2026-05-21,1896.89,-0.8577210258837042
2026-05-22,1877.13,-1.047168831483235
2026-05-25,1886.03,0.4730076102935751
2026-05-26,1884.18,-0.09813777739055755
2026-05-27,1874.43,-0.5188099786649021
2026-05-28,1863.67,-0.5756951241404737
2026-05-29,1863.49,-0.009658828713551802
2026-06-01,1844.54,-1.022114976322133
2026-06-02,1826.47,-0.9844781651217507
2026-06-03,1819.01,-0.4092745215041149
2026-06-04,1831.55,0.6870205844405967
2026-06-05,1838.9,0.40049638732774895
2026-06-08,1790.53,-2.665590135234344
2026-06-09,1793.05,0.1406415046060444
2026-06-10,1803.71,0.5927574379488493
2026-06-11,1798.61,-0.28315104751474407
2026-06-12,1791.65,-0.38771613859599025
2026-06-15,1799.31,0.42662751010132255
2026-06-16,1807.94,0.47848175008328175
2026-06-17,1806.2,-0.09628847440532708
2026-06-18,1830.47,1.3347573644528223
2026-06-19,1824.53,-0.3250344858848887
2026-06-22,1857.91,1.8129780416274905
2026-06-23,1869.04,0.5972730027049041
2026-06-24,1878.02,0.479310029306266
2026-06-25,1863.07,-0.7992365637363923
2026-06-26,1871.91,0.4733635257327684
2026-06-29,1854.97,-0.9090776554707614
2026-06-30,1860.01,0.2713340632859951
2026-07-01,1867.21,0.38634740937518774
2026-07-02,1866.35,-0.046068632362142696
2026-07-03,1862.08,-0.2290509338705872
2026-07-06,1843.5,-1.002820379410581
2026-07-07,1848.25,0.257330676301028
2026-07-08,1853.7,0.2944396297834198
2026-07-09,1840.7,-0.7037707696367149
2026-07-10,1828.34,-0.6737482695990292
2026-07-13,1800.54,-1.5321831449432168
2026-07-14,1806.63,0.33766114634258954
2026-07-15,1782.12,-1.3659564525825698
2026-07-16,1804.24,1.2335783636998987
2026-07-17,1787.45,-0.9349427318886763
2026-07-20,1743.51,-2.4889700460377004
2026-07-21,1730.56,-0.7455267154154063
2026-07-22,1668.53,-3.650205628289264
2026-07-23,1699.38,1.832047938904751
2026-07-24,1686.11,-0.783937802791075
2026-07-27,1669.01,-1.0193464357050255
2026-07-28,1680.62,0.6932136679400307
2026-07-29,1704.68,1.4214636883418765
2026-07-30,1744.66,2.3182284426955024
2026-07-31,1735.78,-0.510281416639217
