Date,Open,High,Low,btc_price,Adj Close,Volume,day_gap,usdvnd_rate,fx_observed,usdvnd_rate_used,btc_vnd_price,btc_return,btc_usd_return,fx_filled
2024-05-05,63892.453125,64610.890625,62955.3046875,64031.1328125,64031.1328125,18296164805.0,1.0,,False,25390.0,1625750462.109375,0.2183511056964741,0.2183511056964741,True
2024-05-06,64038.3125,65494.90234375,62746.23828125,63161.94921875,63161.94921875,28697928697.0,1.0,25400.0,True,25400.0,1604313510.15625,-1.3273586455820285,-1.3667364763724112,False
2024-05-07,63162.76171875,64390.45703125,62285.98046875,62334.81640625,62334.81640625,25930730982.0,1.0,25370.0,True,25370.0,1581434292.2265625,-1.4363730408947053,-1.318192999564668,False
2024-05-08,62332.640625,62986.0859375,60877.12890625,61187.94140625,61187.94140625,26088172222.0,1.0,25400.0,True,25400.0,1554173711.71875,-1.738818584519349,-1.8569986258493816,False
2024-05-09,61191.19921875,63404.9140625,60648.07421875,63049.9609375,63049.9609375,25453338161.0,1.0,25425.0,True,25425.0,1603045256.8359375,3.096107651431191,2.997730860417905,False
2024-05-10,63055.19140625,63446.7421875,60208.78125,60792.77734375,60792.77734375,27804954694.0,1.0,25440.0,True,25440.0,1546568255.625,-3.5866658098191166,-3.6456454635488926,False
2024-05-11,60793.35546875,61451.15234375,60492.625,60793.7109375,60793.7109375,13842272968.0,1.0,,False,25440.0,1546592006.25,0.0015356866757304103,0.0015356866757304103,True
2024-05-12,60793.50390625,61818.15625,60632.6015625,61448.39453125,61448.39453125,13800459405.0,1.0,,False,25440.0,1563247156.875,1.0711364152793759,1.0711364152793759,True
2024-05-13,61451.21875,63422.66015625,60769.83984375,62901.44921875,62901.44921875,27889181179.0,1.0,25450.0,True,25450.0,1600841882.6171875,2.376449876248662,2.337149423787631,False
2024-05-14,62900.7734375,63092.125,61123.765625,61552.7890625,61552.7890625,28186271527.0,1.0,25453.0,True,25453.0,1566703140.0078125,-2.155616686613318,-2.1674038111579397,False
2024-05-15,61553.98828125,66454.453125,61330.41015625,66267.4921875,66267.4921875,39815167074.0,1.0,25450.0,True,25450.0,1686507676.171875,7.368642641605216,7.380429766149847,False
2024-05-16,66256.109375,66712.4296875,64613.0546875,65231.58203125,65231.58203125,31573077994.0,1.0,25445.0,True,25445.0,1659817604.7851562,-1.5952207352886871,-1.5755724397151207,False
2024-05-17,65231.296875,67459.4609375,65119.31640625,67051.875,67051.875,28031279310.0,1.0,25431.0,True,25431.0,1705196233.125,2.6972477158630093,2.752283490504771,False
2024-05-18,67066.2109375,67387.328125,66663.5,66940.8046875,66940.8046875,16712277406.0,1.0,,False,25431.0,1702371604.0078125,-0.1657856805292211,-0.1657856805292211,True
2024-05-19,66937.9296875,67694.296875,65937.1796875,66278.3671875,66278.3671875,19249094538.0,1.0,,False,25431.0,1685525155.9453125,-0.9945159553218299,-0.9945159553218299,True
2024-05-20,66278.7421875,71483.5625,66086.171875,71448.1953125,71448.1953125,43850655717.0,1.0,25448.0,True,25448.0,1818213674.3125,7.577734097776307,7.510908882529837,False
2024-05-21,71443.0625,71946.4609375,69191.125,70136.53125,70136.53125,46932005990.0,1.0,25452.0,True,25452.0,1785114993.375,-1.8371686258592586,-1.852885718229531,False
2024-05-22,70135.3203125,70623.6953125,68977.6953125,69122.3359375,69122.3359375,32802561717.0,1.0,25461.0,True,25461.0,1759923795.3046875,-1.4212325225081237,-1.4565869510184994,False
2024-05-23,69121.3046875,70041.2734375,66356.953125,67929.5625,67929.5625,41895680979.0,1.0,25464.0,True,25464.0,1729758379.5,-1.7288776263615506,-1.7406596587757723,False
2024-05-24,67928.1328125,69220.296875,66622.671875,68526.1015625,68526.1015625,29197308153.0,1.0,25469.0,True,25469.0,1745291280.6953125,0.8939731032136444,0.8743394668047938,False
2024-05-25,68526.921875,69579.3203125,68515.8203125,69265.9453125,69265.9453125,15473071741.0,1.0,,False,25469.0,1764134361.1640625,1.0738658385428568,1.0738658385428568,True
2024-05-26,69264.2890625,69506.2265625,68183.890625,68518.09375,68518.09375,15628433737.0,1.0,,False,25469.0,1745087329.71875,-1.0855523058038128,-1.0855523058038128,True
2024-05-27,68512.1796875,70597.8828125,68232.5,69394.5546875,69394.5546875,25870990717.0,1.0,25465.0,True,25465.0,1767132335.1171875,1.2553482986447109,1.271054899375939,False
2024-05-28,69392.1953125,69514.640625,67227.15625,68296.21875,68296.21875,32722265965.0,1.0,25445.0,True,25445.0,1737797286.09375,-1.6739699341729566,-1.5953999045957543,False
2024-05-29,68296.3515625,68852.4609375,67101.4921875,67578.09375,67578.09375,26707072906.0,1.0,25448.0,True,25448.0,1719727329.75,-1.0452634687800686,-1.0570529093847765,False
2024-05-30,67576.0859375,69500.5390625,67118.078125,68364.9921875,68364.9921875,29509712534.0,1.0,25450.0,True,25450.0,1739889051.171875,1.1655598455961032,1.1577009906272178,False
2024-05-31,68362.515625,68999.5625,66633.421875,67491.4140625,67491.4140625,27387283769.0,1.0,25450.0,True,25450.0,1717656487.890625,-1.2860492770805694,-1.2860492770805694,False
2024-06-01,67489.609375,67839.765625,67386.1953125,67706.9375,67706.9375,11641495604.0,1.0,,False,25450.0,1723141559.375,0.31882581048550507,0.31882581048550507,True
2024-06-02,67710.2734375,68409.1640625,67315.5234375,67751.6015625,67751.6015625,17110588415.0,1.0,,False,25450.0,1724278259.765625,0.06594499605225848,0.06594499605225848,True
2024-06-03,67753.8984375,70230.8203125,67589.8359375,68804.78125,68804.78125,32401285324.0,1.0,25440.0,True,25440.0,1750393635.0,1.5032134133519253,1.5425138658129582,False
2024-06-04,68804.5703125,71047.40625,68564.640625,70567.765625,70567.765625,33149696545.0,1.0,25432.0,True,25432.0,1794679415.375,2.498571038550562,2.5300225248925363,False
2024-06-05,70568.3515625,71735.4140625,70390.7109375,71082.8203125,71082.8203125,32810771409.0,1.0,25410.0,True,25410.0,1806214464.140625,0.6406791540173915,0.727221781660282,False
2024-06-06,71082.84375,71625.734375,70119.125,70757.1640625,70757.1640625,25223152007.0,1.0,25415.0,True,25415.0,1798293324.6484375,-0.4395136705224581,-0.45918902720176474,False
2024-06-07,70759.1875,71907.8515625,68507.2578125,69342.5859375,69342.5859375,36188381096.0,1.0,25420.0,True,25420.0,1762688534.53125,-1.9997842217450033,-2.0194557079892093,False
2024-06-08,69324.1796875,69533.3203125,69210.7421875,69305.7734375,69305.7734375,14262185861.0,1.0,,False,25420.0,1761752760.78125,-0.05310196389050046,-0.05310196389050046,True
2024-06-09,69297.4921875,69817.5234375,69160.84375,69647.9921875,69647.9921875,13534028500.0,1.0,,False,25420.0,1770451961.40625,0.4925659126589219,0.4925659126589219,True
2024-06-10,69644.3125,70146.0703125,69232.421875,69512.28125,69512.28125,20597699541.0,1.0,25400.0,True,25400.0,1765611943.75,-0.2737518782840234,-0.19504270460231218,False
2024-06-11,69508.078125,69549.4140625,66123.6015625,67332.03125,67332.03125,37116136345.0,1.0,25415.0,True,25415.0,1711243574.21875,-3.1276998043504642,-3.1867374917879587,False
2024-06-12,67321.375,69977.890625,66902.453125,68241.1875,68241.1875,34497940694.0,1.0,25435.0,True,25435.0,1735714604.0625,1.419886155016345,1.3412234174301008,False
2024-06-13,68243.1015625,68365.78125,66304.5625,66756.3984375,66756.3984375,28955204146.0,1.0,25435.0,True,25435.0,1697948994.2578125,-2.199815542116183,-2.199815542116183,False
2024-06-14,66747.5703125,67294.6484375,65056.89453125,66011.09375,66011.09375,27403884779.0,1.0,25435.0,True,25435.0,1678992169.53125,-1.1227334405387726,-1.1227334405387726,False
2024-06-15,66006.7421875,66402.1875,65871.7734375,66191.0,66191.0,14121265576.0,1.0,,False,25435.0,1683568085.0,0.27216870164859935,0.27216870164859935,True
2024-06-16,66189.359375,66894.84375,66018.25,66639.046875,66639.046875,13281140541.0,1.0,,False,25435.0,1694964157.265625,0.6746193121199441,0.6746193121199441,True
2024-06-17,66636.515625,67188.3203125,65094.96484375,66490.296875,66490.296875,30006354476.0,1.0,25450.0,True,25450.0,1692178055.46875,-0.16451050769301898,-0.22346697987336211,False
2024-06-18,66490.9765625,66556.703125,64066.95703125,65140.74609375,65140.74609375,39481285950.0,1.0,25425.0,True,25425.0,1656203469.4335938,-2.148857294506001,-2.0505771883152004,False
2024-06-19,65146.66015625,65695.3515625,64693.30078125,64960.296875,64960.296875,21103423504.0,1.0,25445.0,True,25445.0,1652914753.984375,-0.19876694091543243,-0.27739875153266785,False
2024-06-20,64960.296875,66438.9609375,64547.84765625,64828.65625,64828.65625,25641109124.0,1.0,25450.0,True,25450.0,1649889301.5625,-0.18320513219764795,-0.20285342777122792,False
2024-06-21,64837.98828125,65007.546875,63378.89453125,64096.19921875,64096.19921875,26188171739.0,1.0,25450.0,True,25450.0,1631248270.1171875,-1.1362664075990998,-1.1362664075990998,False
2024-06-22,64113.86328125,64475.46875,63929.7578125,64252.578125,64252.578125,9858198793.0,1.0,,False,25450.0,1635228113.28125,0.2436781820078235,0.2436781820078235,True
2024-06-23,64248.96484375,64491.703125,63180.796875,63180.796875,63180.796875,11170471802.0,1.0,,False,25450.0,1607951280.46875,-1.6821441362000096,-1.6821441362000096,True
2024-06-24,63173.3515625,63292.52734375,58601.69921875,60277.4140625,60277.4140625,43152133651.0,1.0,25425.0,True,25425.0,1532553252.5390625,-4.802573505532075,-4.704293399341265,False
2024-06-25,60266.28125,62258.26171875,60239.75,61804.640625,61804.640625,29201215431.0,1.0,25455.0,True,25455.0,1573237127.109375,2.620022400953328,2.502097858985756,False
2024-06-26,61789.67578125,62434.13671875,60695.1875,60811.27734375,60811.27734375,22506003064.0,1.0,25455.0,True,25455.0,1547951064.7851562,-1.6203198264060434,-1.6203198264060434,False
2024-06-27,60811.2265625,62293.86328125,60585.33203125,61604.80078125,61604.80078125,21231745045.0,1.0,25465.0,True,25465.0,1568766251.8945312,1.3357320845726193,1.296454786345771,False
2024-06-28,61612.8046875,62126.09765625,59985.40234375,60320.13671875,60320.13671875,24952866877.0,1.0,25455.0,True,25455.0,1535449080.1757812,-2.1466584990880446,-2.1073812008611803,False
2024-06-29,60319.875,61097.62109375,60300.96484375,60887.37890625,60887.37890625,12652903396.0,1.0,,False,25455.0,1549888230.0585938,0.9359920064692572,0.9359920064692572,True
2024-06-30,60888.4453125,62892.828125,60632.94921875,62678.29296875,62678.29296875,17333226409.0,1.0,,False,25455.0,1595475947.5195312,2.8989272731724975,2.8989272731724975,True
2024-07-01,62673.60546875,63777.2265625,62495.51171875,62851.98046875,62851.98046875,25468379421.0,1.0,25445.0,True,25445.0,1599268643.0273438,0.2374335213401015,0.2767262526904299,False
2024-07-02,62844.41015625,63203.359375,61752.74609375,62029.015625,62029.015625,20151616992.0,1.0,25450.0,True,25450.0,1578638447.65625,-1.2983693100554963,-1.318017605629068,False
2024-07-03,62034.33203125,62187.703125,59419.38671875,60173.921875,60173.921875,29756701685.0,1.0,25450.0,True,25450.0,1531426311.71875,-3.0363202506616576,-3.0363202506616576,False
2024-07-04,60147.13671875,60399.67578125,56777.8046875,56977.703125,56977.703125,41149609230.0,1.0,25450.0,True,25450.0,1450082544.53125,-5.457904895434864,-5.457904895434864,False
2024-07-05,57022.80859375,57497.15234375,53717.375,56662.375,56662.375,55417544033.0,1.0,25450.0,True,25450.0,1442057443.75,-0.5549607840752044,-0.5549607840752044,False
2024-07-06,56659.07421875,58472.546875,56038.9609375,58303.5390625,58303.5390625,20610320577.0,1.0,,False,25450.0,1483825069.140625,2.8552385625087484,2.8552385625087484,True
2024-07-07,58239.4296875,58371.12109375,55793.32421875,55849.109375,55849.109375,20553359505.0,1.0,,False,25450.0,1421359833.59375,-4.30092171893191,-4.30092171893191,True
2024-07-08,55849.57421875,58131.3359375,54321.01953125,56705.09765625,56705.09765625,39766159899.0,1.0,25412.0,True,25412.0,1440989941.640625,1.3716294198409058,1.5210533790654033,False
2024-07-09,56704.59765625,58239.1953125,56316.875,58009.2265625,58009.2265625,27849512607.0,1.0,25415.0,True,25415.0,1474304493.0859375,2.2856011606728037,2.273796411214889,False
2024-07-10,58033.8828125,59359.43359375,57178.4140625,57742.49609375,57742.49609375,26175260526.0,1.0,25413.0,True,25413.0,1467410053.2304688,-0.4687370151189094,-0.46086733698468724,False
2024-07-11,57729.890625,59299.43359375,57120.37890625,57344.9140625,57344.9140625,28707803842.0,1.0,25415.0,True,25415.0,1457420990.8984375,-0.683054919692656,-0.6909245978268808,False
2024-07-12,57341.1953125,58532.5546875,56590.17578125,57899.46484375,57899.46484375,25604805221.0,1.0,25420.0,True,25420.0,1471804396.328125,0.9820699420546334,0.9623984558104185,False
2024-07-13,57908.73828125,59787.078125,57796.44140625,59231.953125,59231.953125,17080061806.0,1.0,,False,25420.0,1505676248.4375,2.275300324258214,2.275300324258214,True
2024-07-14,59225.25,61329.52734375,59225.25,60787.79296875,60787.79296875,22223416061.0,1.0,,False,25420.0,1545225697.265625,2.5927850263005583,2.5927850263005583,True
2024-07-15,60815.45703125,64870.15234375,60704.9296875,64870.15234375,64870.15234375,38094526099.0,1.0,25410.0,True,25410.0,1648350571.0546875,6.460515196574514,6.499862039498034,False
2024-07-16,64784.41796875,65354.33984375,62487.96875,65097.1484375,65097.1484375,41617346768.0,1.0,25360.0,True,25360.0,1650863684.375,0.15234620196254933,0.34931297826731933,False
2024-07-17,65091.83203125,66066.734375,63896.0859375,64118.79296875,64118.79296875,32525071311.0,1.0,25375.0,True,25375.0,1627014371.5820312,-1.4551934661896957,-1.514324245482322,False
2024-07-18,64104.73828125,65104.66015625,63246.1640625,63974.06640625,63974.06640625,27239305337.0,1.0,25315.0,True,25315.0,1619503491.0742188,-0.46270461004313546,-0.22597141603525026,False
2024-07-19,63972.32421875,67442.640625,63329.34375,66710.15625,66710.15625,37003855410.0,1.0,25310.0,True,25310.0,1688434054.6875,4.168188924479563,4.187942010963554,False
2024-07-20,66709.921875,67610.734375,66299.6171875,67163.6484375,67163.6484375,19029581250.0,1.0,,False,25310.0,1699911941.953125,0.6774946348331885,0.6774946348331885,True
2024-07-21,67164.9140625,68372.90625,65842.296875,68154.5234375,68154.5234375,26652190004.0,1.0,,False,25310.0,1724990988.203125,1.4645375370143716,1.4645375370143716,True
2024-07-22,68152.9765625,68480.0625,66611.296875,67585.25,67585.25,42649109453.0,1.0,25300.0,True,25300.0,1709906825.0,-0.878294551367092,-0.8387766690112852,False
2024-07-23,67584.8046875,67779.015625,65484.4609375,65927.671875,65927.671875,35605668666.0,1.0,25325.0,True,25325.0,1669618290.234375,-2.384384914501217,-2.483150354628474,False
2024-07-24,65927.859375,67113.984375,65146.99609375,65372.1328125,65372.1328125,27470942309.0,1.0,25345.0,True,25345.0,1656856706.1328125,-0.7672774768010464,-0.8462196557576013,False
2024-07-25,65375.875,66112.421875,63473.47265625,65777.2265625,65777.2265625,38315761670.0,1.0,25350.0,True,25350.0,1667452693.359375,0.6374871792825287,0.6177613679945954,False
2024-07-26,65771.8125,68207.6015625,65743.765625,67912.0625,67912.0625,30488630457.0,1.0,25285.0,True,25285.0,1717156500.3125,2.937259668795106,3.193999219319689,False
2024-07-27,67911.8125,69398.5078125,66705.21875,67813.3359375,67813.3359375,34691905492.0,1.0,,False,25285.0,1714660199.1796875,-0.1454798896138238,-0.1454798896138238,True
2024-07-28,67808.65625,68301.8515625,67085.828125,68255.8671875,68255.8671875,18043166945.0,1.0,,False,25285.0,1725849601.8359375,0.6504525639670647,0.6504525639670647,True
2024-07-29,68259.0546875,69987.5390625,66532.59375,66819.9140625,66819.9140625,40780682628.0,1.0,25300.0,True,25300.0,1690543825.78125,-2.06691844625584,-2.1262245664086654,False
2024-07-30,66819.0546875,66987.671875,65323.19140625,66201.015625,66201.015625,31380492109.0,1.0,25275.0,True,25275.0,1673230669.921875,-1.0293977057612758,-0.9305346230673276,False
2024-07-31,66201.2734375,66810.2109375,64532.046875,64619.25,64619.25,31292785994.0,1.0,25275.0,True,25275.0,1633251543.75,-2.418345057748668,-2.418345057748668,False
2024-08-01,64625.83984375,65593.2421875,62248.94140625,65357.5,65357.5,40975554494.0,1.0,25235.0,True,25235.0,1649296512.5,0.9776000996733699,1.1359846111043197,False
2024-08-02,65353.5,65523.22265625,61184.89453125,61415.06640625,61415.06640625,43060875727.0,1.0,25215.0,True,25215.0,1548580899.4335938,-6.300987812840854,-6.221701386487153,False
2024-08-03,61414.80859375,62148.37109375,59836.52734375,60680.09375,60680.09375,31753030589.0,1.0,,False,25215.0,1530048563.90625,-1.203948679208518,-1.203948679208518,True
2024-08-04,60676.09375,61062.98828125,57210.8046875,58116.9765625,58116.9765625,31758917219.0,1.0,,False,25215.0,1465419564.0234375,-4.315788272420938,-4.315788272420938,True
2024-08-05,58110.296875,58268.828125,49121.23828125,53991.45703125,53991.45703125,108991085584.0,1.0,25205.0,True,25205.0,1360854674.4726562,-7.402865381529517,-7.363198582120066,False
2024-08-06,53991.34765625,57059.91796875,53973.2734375,56034.31640625,56034.31640625,49300484106.0,1.0,25080.0,True,25080.0,1405340655.46875,3.2166793329242833,3.713846509911699,False
2024-08-07,56040.6328125,57726.8828125,54620.5078125,55027.4609375,55027.4609375,41637562185.0,1.0,25130.0,True,25130.0,1382840093.359375,-1.6140309830642785,-1.8131945621423673,False
2024-08-08,55030.02734375,62673.765625,54766.7265625,61710.13671875,61710.13671875,45298472567.0,1.0,25155.0,True,25155.0,1552318489.1601562,11.561018982073909,11.461585743295792,False
2024-08-09,61728.20703125,61751.86328125,59587.859375,60880.11328125,60880.11328125,33425553115.0,1.0,25135.0,True,25135.0,1530221647.3242188,-1.4337020351410716,-1.3541633552667405,False
2024-08-10,60881.23046875,61464.51171875,60287.56640625,60945.8125,60945.8125,15745822278.0,1.0,,False,25135.0,1531872997.1875,0.10785754296191252,0.10785754296191252,True
2024-08-11,60944.890625,61778.66015625,58348.82421875,58719.484375,58719.484375,22759754812.0,1.0,,False,25135.0,1475914239.765625,-3.721354652343721,-3.721354652343721,True
2024-08-12,58719.39453125,60680.33203125,57688.8984375,59354.515625,59354.515625,37078637820.0,1.0,25090.0,True,25090.0,1489204797.03125,0.896466287440032,1.075659964060797,False
2024-08-13,59356.20703125,61572.3984375,58506.25390625,60609.56640625,60609.56640625,30327698167.0,1.0,25120.0,True,25120.0,1522512308.125,2.211952049878202,2.092453927711503,False
2024-08-14,60611.05078125,61687.7578125,58472.875,58737.26953125,58737.26953125,29961696180.0,1.0,25115.0,True,25115.0,1475186524.2773438,-3.157736578965429,-3.13783013916643,False
2024-08-15,58733.26171875,59838.6484375,56161.59375,57560.09765625,57560.09765625,35682112440.0,1.0,25020.0,True,25020.0,1440153643.359375,-2.4034634260378933,-2.024486209713598,False
2024-08-16,57560.2734375,59847.359375,57110.01953125,58894.10546875,58894.10546875,29350938673.0,1.0,25035.0,True,25035.0,1474413930.4101562,2.3510770844485807,2.291143010134266,False
2024-08-17,58893.53125,59694.66796875,58814.83203125,59478.97265625,59478.97265625,13589684021.0,1.0,,False,25035.0,1489056080.4492188,0.9881840637262366,0.9881840637262366,True
2024-08-18,59468.1328125,60262.71875,58445.40234375,58483.96484375,58483.96484375,17740625837.0,1.0,,False,25035.0,1464146059.8632812,-1.687023792647201,-1.687023792647201,True
2024-08-19,58480.7109375,59612.66015625,57864.7109375,59493.453125,59493.453125,25911207712.0,1.0,25050.0,True,25050.0,1490311000.78125,1.7712645304971952,1.7113663556006082,False
2024-08-20,59493.453125,61396.328125,58610.8828125,59012.79296875,59012.79296875,31613400008.0,1.0,24960.0,True,24960.0,1472959312.5,-1.1711308634404216,-0.8112024604757305,False
2024-08-21,59014.98828125,61834.3515625,58823.4453125,61175.19140625,61175.19140625,32731154072.0,1.0,24915.0,True,24915.0,1524179893.8867188,3.4182976006892685,3.5987487774751865,False
2024-08-22,61168.31640625,61408.109375,59815.25390625,60381.9140625,60381.9140625,27625734377.0,1.0,24930.0,True,24930.0,1505321117.578125,-1.245024830344481,-1.3052114105543453,False
2024-08-23,60380.953125,64947.0625,60372.05078125,64094.35546875,64094.35546875,42530509233.0,1.0,24960.0,True,24960.0,1599795112.5,6.0869323755685585,5.966667778992524,False
2024-08-24,64103.87109375,64513.7890625,63619.91796875,64178.9921875,64178.9921875,21430585163.0,1.0,,False,24960.0,1601907645.0,0.13196308130850046,0.13196308130850046,True
2024-08-25,64176.3671875,64996.421875,63833.51953125,64333.54296875,64333.54296875,18827683555.0,1.0,,False,24960.0,1605765232.5,0.24052261605437084,0.24052261605437084,True
2024-08-26,64342.2265625,64489.70703125,62849.55859375,62880.66015625,62880.66015625,27682040631.0,1.0,24965.0,True,24965.0,1569815680.8007812,-2.2642211627788753,-2.284251207913442,False
2024-08-27,62879.70703125,63210.796875,58116.75,59504.1328125,59504.1328125,39103882198.0,1.0,24860.0,True,24860.0,1479272741.71875,-5.940763543091541,-5.519287756090793,False
2024-08-28,59507.92578125,60236.44921875,57890.67578125,59027.625,59027.625,40289564698.0,1.0,24820.0,True,24820.0,1465065652.5,-0.9650520815370859,-0.804021450926693,False
2024-08-29,59027.46875,61184.08203125,58786.2265625,59388.1796875,59388.1796875,32224990582.0,1.0,24855.0,True,24855.0,1476093206.1328125,0.7498816512913746,0.6089656742738994,False
2024-08-30,59388.6015625,59896.88671875,57768.53125,59119.4765625,59119.4765625,32292756405.0,1.0,24870.0,True,24870.0,1470301382.109375,-0.39314703513502436,-0.4534788620027655,False
2024-08-31,59117.48046875,59432.59375,58768.78515625,58969.8984375,58969.8984375,12403470760.0,1.0,,False,24870.0,1466581374.140625,-0.25333050495830445,-0.25333050495830445,True
2024-09-01,58969.80078125,59062.0703125,57217.82421875,57325.48828125,57325.48828125,24592449997.0,1.0,,False,24870.0,1425684893.5546875,-2.8281771257721453,-2.8281771257721453,True
2024-09-02,57326.96875,59403.0703125,57136.02734375,59112.48046875,59112.48046875,27036454524.0,1.0,24860.0,True,24860.0,1469536264.453125,3.0294559349900787,3.0696731082648925,False
2024-09-03,59106.19140625,59815.05859375,57425.16796875,57431.0234375,57431.0234375,26666961053.0,1.0,24860.0,True,24860.0,1427735242.65625,-2.8857442236703132,-2.8857442236703132,False
2024-09-04,57430.34765625,58511.5703125,55673.1640625,57971.5390625,57971.5390625,35627680312.0,1.0,24860.0,True,24860.0,1441172461.09375,0.9367548966836616,0.9367548966836616,False
2024-09-05,57971.703125,58300.58203125,55712.453125,56160.48828125,56160.48828125,31030280656.0,1.0,24852.0,True,24852.0,1395700454.765625,-3.206058402660925,-3.1738730145491645,False
2024-09-06,56160.19140625,56976.109375,52598.69921875,53948.75390625,53948.75390625,49361693566.0,1.0,24730.0,True,24730.0,1334152684.1015625,-4.510001057366282,-4.017885990554018,False
2024-09-07,53949.0859375,54838.14453125,53740.0703125,54139.6875,54139.6875,19061486526.0,1.0,,False,24730.0,1338874471.875,0.35329178561706914,0.35329178561706914,True
2024-09-08,54147.93359375,55300.859375,53653.7578125,54841.56640625,54841.56640625,18268287531.0,1.0,,False,24730.0,1356231937.2265625,1.2880905395702242,1.2880905395702242,True
2024-09-09,54851.88671875,58041.125,54598.43359375,57019.53515625,57019.53515625,34618096173.0,1.0,24600.0,True,24600.0,1402680564.84375,3.3674875070439043,3.894551366544674,False
2024-09-10,57020.09765625,58029.9765625,56419.4140625,57648.7109375,57648.7109375,28857630507.0,1.0,24680.0,True,24680.0,1422770185.9375,1.422071125826405,1.0973955159393973,False
2024-09-11,57650.2890625,57991.3203125,55567.33984375,57343.171875,57343.171875,37049062672.0,1.0,24660.0,True,24660.0,1414082618.4375,-0.6124811724369789,-0.5314110423381013,False
2024-09-12,57343.171875,58534.359375,57330.1015625,58127.01171875,58127.01171875,33835707949.0,1.0,24550.0,True,24550.0,1427018137.6953125,0.9106054133732095,1.357669762940072,False
2024-09-13,58130.32421875,60648.0234375,57650.11328125,60571.30078125,60571.30078125,32490528356.0,1.0,24575.0,True,24575.0,1488539716.6992188,4.220853469995105,4.11907229072504,False
2024-09-14,60569.1171875,60656.72265625,59517.8828125,60005.12109375,60005.12109375,16428405496.0,1.0,,False,24575.0,1474625850.8789062,-0.9391286288541528,-0.9391286288541528,True
2024-09-15,60000.7265625,60381.91796875,58696.30859375,59182.8359375,59182.8359375,18120960867.0,1.0,,False,24575.0,1454418193.1640625,-1.3798343779418605,-1.3798343779418605,True
2024-09-16,59185.2265625,59205.51171875,57501.33984375,58192.5078125,58192.5078125,32032822113.0,1.0,24530.0,True,24530.0,1427462216.640625,-1.8707759419013303,-1.6874951656180976,False
2024-09-17,58192.5078125,61316.08984375,57628.0703125,60308.5390625,60308.5390625,38075570118.0,1.0,24530.0,True,24530.0,1479368463.203125,3.5717088660707748,3.5717088660707748,False
2024-09-18,60309.0,61664.06640625,59218.25390625,61649.6796875,61649.6796875,40990702891.0,1.0,24620.0,True,24620.0,1517815113.90625,2.565659305430438,2.199433056839477,False
2024-09-19,61651.15625,63872.44140625,61609.8671875,62940.45703125,62940.45703125,42710252573.0,1.0,24600.0,True,24600.0,1548335242.96875,1.990844123592606,2.072111905391629,False
2024-09-20,62941.42578125,64119.53125,62364.60546875,63192.9765625,63192.9765625,35177164222.0,1.0,24565.0,True,24565.0,1552335469.2578125,0.2580234329699704,0.40040116474054177,False
2024-09-21,63184.33984375,63543.359375,62783.10546875,63394.83984375,63394.83984375,14408616220.0,1.0,,False,24565.0,1557294240.7617188,0.3189303016478239,0.3189303016478239,True
2024-09-22,63396.8046875,63993.421875,62440.7265625,63648.7109375,63648.7109375,20183348802.0,1.0,,False,24565.0,1563530584.1796875,0.39966047880297073,0.39966047880297073,True
2024-09-23,63643.1015625,64733.55859375,62628.078125,63329.80078125,63329.80078125,31400285425.0,1.0,24590.0,True,24590.0,1557279801.2109375,-0.4005877035590107,-0.5023067643079772,False
2024-09-24,63326.83984375,64695.21484375,62737.41796875,64301.96875,64301.96875,29938335243.0,1.0,24615.0,True,24615.0,1582792960.78125,1.6250401154249288,1.5234244172186633,False
2024-09-25,64302.58984375,64804.50390625,62945.375,63143.14453125,63143.14453125,25078377700.0,1.0,24590.0,True,24590.0,1552689924.0234375,-1.92021215409514,-1.818596455888868,False
2024-09-26,63138.546875,65790.796875,62669.26953125,65181.01953125,65181.01953125,36873129847.0,1.0,24580.0,True,24580.0,1602149460.078125,3.1357278565411693,3.176403065562404,False
2024-09-27,65180.6640625,66480.6953125,64852.9921875,65790.6640625,65790.6640625,32058813449.0,1.0,24615.0,True,24615.0,1619437195.8984375,1.0732538720953233,0.9309629648678251,False
2024-09-28,65792.1796875,66255.53125,65458.03515625,65887.6484375,65887.6484375,15243637984.0,1.0,,False,24615.0,1621824466.2890625,0.14730503557602515,0.14730503557602515,True
2024-09-29,65888.8984375,66069.34375,65450.015625,65635.3046875,65635.3046875,14788214575.0,1.0,,False,24615.0,1615613024.8828125,-0.3837262677613024,-0.3837262677613024,True
2024-09-30,65634.65625,65635.0546875,62873.6171875,63329.5,63329.5,37112957475.0,1.0,24590.0,True,24590.0,1557272405.0,-3.6778634031630757,-3.5762477049568058,False
2024-10-01,63335.60546875,64110.98046875,60189.27734375,60837.0078125,60837.0078125,50220923500.0,1.0,24555.0,True,24555.0,1493852726.8359375,-4.157732715414341,-4.015297041725014,False
2024-10-02,60836.32421875,62357.6875,59996.94921875,60632.78515625,60632.78515625,40762722398.0,1.0,24595.0,True,24595.0,1491263350.9179688,-0.17348582098430737,-0.3362528965938227,False
2024-10-03,60632.484375,61469.0390625,59878.8046875,60759.40234375,60759.40234375,36106447279.0,1.0,24652.0,True,24652.0,1497840786.578125,0.44009482264696276,0.20860853737759527,False
2024-10-04,60754.625,62465.9921875,60459.94140625,62067.4765625,62067.4765625,29585472513.0,1.0,24745.0,True,24745.0,1535859707.5390625,2.506569886323994,2.1300283559387174,False
